BALANCE,PURCHASES,PURCHASES_TRX,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,PAYMENTS
4995.526188,0.0,0,0.0,0.0,1083.891126
81.088359,554.7,13,0.166667,0.916667,579.784969
1153.961386,295.0,4,0.333333,0.0,428.640942
6262.211034,1456.07,8,0.083333,0.25,6933.817424
167.044456,1477.42,49,0.0,1.0,2860.74586
916.487817,633.71,20,0.416667,0.75,255.469805
5269.761999,0.0,0,0.0,0.0,1305.706821
189.434859,500.09,24,0.0,0.916667,521.673011
1457.381936,0.0,0,0.0,0.0,536.361045
1139.894588,0.0,0,0.0,0.0,300.826793
231.593057,2123.43,7,0.0,0.583333,2812.54066
1625.249578,1814.65,24,0.083333,1.0,1281.171589
3840.50578,0.0,0,0.0,0.0,4608.621771
279.501554,1365.5,37,0.083333,1.0,1340.02971
674.838072,56.42,3,0.166667,0.0,429.961027
3215.344017,1149.92,20,0.416667,0.916667,2171.419976
162.267397,907.99,8,1.0,0.0,1223.617997
2323.083307,0.0,0,0.0,0.0,3537.546355
10.536718,385.4,5,0.0,0.333333,416.407817
443.339878,0.0,0,0.0,0.0,274.760566
2511.847024,109.0,2,0.2,0.0,456.810152
1054.417866,0.0,0,0.0,0.0,323.486669
876.008428,500.0,4,0.0,0.333333,510.340741
150.071799,1800.0,9,0.0,0.666667,2021.257541
1179.746682,30.0,4,0.166667,0.0,264.032163
739.847303,329.25,13,0.0,0.75,2406.97813
2341.530186,1791.11,22,0.833333,0.583333,1409.686401
290.079966,550.93,17,0.0,0.583333,579.825344
1174.352352,0.0,0,0.0,0.0,253.408681
18.957284,187.25,7,0.0,0.583333,296.967289
365.674097,1169.73,9,0.333333,0.0,877.026023
364.726077,0.0,0,0.0,0.0,218.664436
743.245283,1610.06,10,0.2,0.4,274.724354
16.967335,2767.85,36,1.0,1.0,1322.585206
8.35947,81.78,1,0.0,0.083333,896.300688
4530.205197,1750.66,36,0.333333,1.0,25203.91336
240.439583,481.01,4,0.333333,0.0,139.715889
745.774052,0.0,0,0.0,0.0,1169.235129
2347.383015,0.0,0,0.0,0.0,571.934258
2271.102591,272.93,14,0.0,0.583333,764.791793
28.155795,324.17,5,0.0,0.416667,354.506682
26.143505,124.03,1,0.083333,0.0,309.366769
26.864424,373.77,12,0.0,0.916667,381.479704
322.222745,2522.03,18,0.666667,0.555556,1898.185428
1150.867752,108.0,4,0.0,0.333333,98.195732
826.283578,2241.87,45,0.833333,0.916667,2578.745567
564.02688,1007.4,11,0.5,0.083333,506.930593
120.307206,653.95,8,0.416667,0.0,1327.025412
32.71168,350.0,6,0.0,0.333333,421.815239
133.797452,2460.0,24,0.0,0.5,3601.545344
532.467828,3262.5,17,0.1,0.8,2683.090485
799.274442,906.81,29,0.583333,0.75,1590.918593
857.256959,636.84,7,0.166667,0.166667,443.001353
6681.371469,2968.2,26,0.166667,0.0,3035.412729
34.775517,0.0,0,0.0,0.0,1132.985402
25.99831,398.57,4,0.083333,0.25,821.069037
6256.556896,0.0,0,0.0,0.0,1573.751794
561.003319,11577.0,97,1.0,0.5,12148.50351
919.252125,1002.4,18,0.5,0.0,173.632529
3139.84354,859.03,31,0.0,1.0,8655.727728
1106.42635,0.0,0,0.0,0.0,364.636263
611.327959,518.88,76,0.0,1.0,670.361848
1205.024103,1247.43,41,0.0,1.0,1314.358147
600.450838,351.88,10,0.25,0.5,785.561972
32.928594,337.0,18,0.0,1.0,398.157668
35.862466,361.49,9,0.454545,0.0,625.790303
673.592238,2199.62,32,0.25,1.0,2377.36405
1456.624844,53.9,7,0.0,0.583333,330.888649
1254.480637,0.0,0,0.0,0.0,684.225274
5.135703,323.71,17,0.0,1.0,219.996991
706.327578,169.54,3,0.333333,0.0,302.97678
3610.883496,0.0,0,0.0,0.0,810.481966
95.055337,133.45,6,0.083333,0.333333,469.271786
1242.886266,17.6,1,0.083333,0.0,589.674674
9.048773,316.2,24,0.0,1.0,391.398298
169.892916,973.5,1,0.166667,0.0,28.078586
1397.560022,0.0,0,0.0,0.0,543.796511
1185.330971,0.0,0,0.0,0.0,341.938368
978.771066,905.04,20,0.166667,0.666667,392.482391
283.691223,45.65,1,0.083333,0.0,165.821773
28.612828,208.0,10,0.0,0.833333,253.537038
677.778395,0.0,0,0.0,0.0,1515.946459
724.614301,1534.71,18,0.416667,0.5,1809.593702
59.797799,309.25,8,0.166667,0.083333,675.101601
42.653615,93.24,6,0.0,0.5,156.57819
284.43378,212.92,15,0.0,0.833333,1202.791804
1569.712031,375.92,6,0.333333,0.0,530.069186
2130.050015,1044.2,26,0.7,0.7,597.906134
539.072205,240.51,14,0.25,0.916667,340.349133
31.872458,394.0,6,0.0,0.25,778.621541
209.026944,1520.76,24,0.25,0.916667,1771.078066
683.286191,706.08,13,0.916667,0.0,1847.90353
457.07022,1273.0,1,0.083333,0.0,2633.35913
13.440318,0.0,0,0.0,0.0,150.90008
762.921161,1214.55,14,0.166667,0.25,1579.200728
69.4432,368.16,32,0.0,1.0,153.124113
26.526741,135.31,7,0.0,0.75,93.853979
52.358663,658.24,2,0.166667,0.0,1609.331101
1144.128891,1373.27,30,1.0,0.833333,1705.162709
399.50457,740.11,33,0.333333,1.0,1379.683829
71.431411,2068.41,27,0.0,1.0,1984.989648
42.288669,313.36,8,0.0,0.666667,428.089548
528.324583,0.0,0,0.0,0.0,1398.911214
1609.514614,0.0,0,0.0,0.0,277.622861
442.111046,671.36,13,0.0,0.5,63.199553
1075.032405,0.0,0,0.0,0.0,585.94084
24.660951,0.0,0,0.0,0.0,757.357928
55.17712,532.64,8,0.0,0.7,547.608958
734.729977,0.0,0,0.0,0.0,1596.300157
2479.815703,5812.17,27,0.75,0.416667,4586.498256
112.702102,1437.38,17,0.583333,0.0,1469.057487
3.513242,48.04,4,0.0,0.333333,140.940173
2760.89889,0.0,0,0.0,0.0,997.950103
784.627873,641.0,12,0.916667,0.0,1657.991354
4071.993764,0.0,0,0.0,0.0,1528.928247
3616.393429,2459.18,194,0.083333,1.0,2203.05836
2971.600871,6513.38,41,0.333333,0.833333,4960.050608
677.403883,0.0,0,0.0,0.0,126.873568
1884.083078,31.66,2,0.0,0.166667,901.067057
114.752318,387.12,12,0.0,0.916667,981.332431
201.487515,1688.12,12,0.0,1.0,1641.148627
299.531528,3473.11,32,0.583333,1.0,3019.01839
146.616802,0.0,0,0.0,0.0,216.978003
2421.820915,0.0,0,0.0,0.0,334.730343
1728.29571,673.8,12,0.0,1.0,727.421149
1035.03102,704.17,33,0.0,1.0,274.26228
14.869439,391.68,10,0.0,0.833333,442.402951
842.103869,496.56,12,0.0,1.0,254.599294
1809.917132,266.64,24,0.0,1.0,77.991128
399.156352,2870.76,109,0.583333,1.0,3064.377023
193.050982,1337.1,13,0.875,0.0,2067.611692
1243.68657,221.72,26,0.0,0.916667,2268.784133
135.418099,777.16,47,0.0,1.0,601.471905
19.587949,299.77,16,0.0,1.0,327.059511
745.368581,153.89,11,0.0,0.916667,500.110264
274.305611,419.88,24,0.0,1.0,665.834636
367.033521,567.75,8,0.666667,0.0,484.20499
475.301123,415.47,2,0.166667,0.0,3965.150992
1865.271423,412.0,2,0.166667,0.0,597.104874
1618.277656,3031.28,52,0.909091,0.636364,2513.922495
36.57785,561.48,6,0.0,0.416667,891.708605
443.558578,26.09,4,0.083333,0.0,1218.866837
17.905235,159.0,2,0.0,0.083333,134.532028
1514.885982,928.06,31,0.727273,0.818182,2797.8913
63.292505,545.38,11,0.0,0.833333,520.936337
4135.663046,0.0,0,0.0,0.0,1360.105727
129.881716,672.0,8,0.0,0.666667,775.413322
228.107524,510.32,23,0.333333,1.0,552.200643
277.308988,1588.34,18,0.083333,0.916667,1316.907062
20.920544,392.96,8,0.0,0.583333,324.004832
1462.74666,2400.37,34,0.666667,1.0,2893.730422
328.436912,2738.82,31,0.333333,0.333333,2339.534377
11.772828,101.0,2,0.166667,0.0,164.865563
6105.102208,248.73,2,0.0,0.083333,1824.639869
1223.783946,135.24,12,0.0,1.0,328.934771
659.121167,458.5,11,0.0,0.916667,65.156724
4228.417754,11994.71,8,0.25,0.0,508.797444
384.803407,549.0,9,0.083333,0.416667,569.597465
18.120946,57.0,1,0.166667,0.0,118.438703
1150.04204,1283.45,27,0.25,0.916667,2430.864396
158.512412,713.64,2,0.083333,0.0,1121.322787
4925.078801,194.6,4,0.333333,0.0,5149.230429
61.653547,1194.22,20,0.0,0.666667,1775.371596
1669.488962,0.0,0,0.0,0.0,571.589438
23.587067,837.48,12,0.0,1.0,775.895535
61.253237,377.86,24,0.166667,1.0,347.206621
622.55987,343.46,13,0.333333,0.166667,964.143984
677.077167,119.19,5,0.0,0.416667,504.762147
2.910578,56.94,3,0.0,0.25,129.412694
807.555134,242.06,6,0.0,0.5,1610.237285
1099.649455,0.0,0,0.0,0.0,322.777824
2369.073061,0.0,0,0.0,0.0,3428.646118
1.941328,15.3,1,0.0,0.083333,190.254352
2365.48995,0.0,0,0.0,0.0,816.5164
1128.878514,129.86,1,0.083333,0.0,767.993781
806.446131,0.0,0,0.0,0.0,504.66084
25.921726,268.92,6,0.0,0.416667,458.387948
531.075085,485.73,3,0.083333,0.166667,1657.453579
1371.187284,208.76,5,0.166667,0.166667,447.764231
484.108869,0.0,0,0.0,0.0,590.725031
48.573636,258.36,6,0.0,0.833333,197.464636
709.475496,0.0,0,0.0,0.0,1242.9897
1768.456809,449.73,10,0.333333,0.333333,664.529374
475.229863,126.03,1,0.090909,0.0,476.74593
75.244732,623.3,19,0.333333,0.833333,579.531266
18.627266,309.26,14,0.0,0.777778,272.654072
980.922091,0.0,0,0.0,0.0,569.660031
104.311214,1270.59,8,0.583333,0.0,1359.473756
2383.427985,95.08,3,0.083333,0.0,145.154675
145.47022,95.0,4,0.083333,0.166667,175.248349
43.087983,133.0,1,0.142857,0.0,189.248952
1273.498021,449.28,12,0.0,1.0,475.727103
33.880019,3421.12,28,0.833333,0.25,3977.215235
21.881528,89.04,1,0.083333,0.0,193.985335
1223.630962,2065.5,46,0.166667,1.0,638.997243
1441.993476,0.0,0,0.0,0.0,3206.577257
1070.631288,651.91,43,0.416667,0.0,258.767714
594.268871,1036.76,17,0.416667,0.25,198.237134
25.715061,449.32,4,0.166667,0.0,1086.379588
1439.410201,184.7,2,0.166667,0.0,299.988581
543.815182,0.0,0,0.0,0.0,593.946163
36.979201,0.0,0,0.0,0.0,22099.47812
9220.534572,1420.31,77,0.25,1.0,4257.372749
6631.790101,74.17,1,0.090909,0.0,1652.029653
39.251217,1066.62,49,0.833333,0.916667,1340.881787
2.02217,0.0,0,0.0,0.0,1767.395484
38.068219,799.92,12,0.0,1.0,553.927866
578.795795,994.12,12,0.166667,0.833333,2369.347633
1325.679991,1084.87,16,0.333333,0.833333,4135.414563
743.52828,158.95,3,0.375,0.0,250.349363
41.789262,821.51,11,0.083333,0.833333,969.030384
987.110602,0.0,0,0.0,0.0,139.607827
11.981427,187.55,9,0.0,0.75,261.920143
11.316443,112.23,1,0.083333,0.0,636.15056
0.0,300.0,1,0.0,0.083333,5228.819138
523.127544,786.94,3,0.083333,0.083333,1603.447936
650.485202,555.2,8,0.083333,0.416667,351.575597
2320.107011,2118.42,14,0.222222,0.0,922.698832
106.45347,2014.84,24,0.416667,0.166667,2139.733072
281.112517,0.0,0,0.0,0.0,631.473289
324.055174,2075.13,48,0.083333,1.0,1653.941553
617.999607,387.7,13,0.166667,0.75,1723.350971
2076.211673,1057.0,8,0.0,0.333333,696.769705
63.078242,114.0,3,0.0,0.25,184.582486
0.14446,0.0,0,0.0,0.0,186.434257
1012.841277,0.0,0,0.0,0.0,2531.648689
6.526735,53.09,1,0.083333,0.0,309.515966
83.258534,41.4,3,0.083333,0.166667,157.225241
852.530387,45.65,1,0.083333,0.0,387.594772
304.249156,3127.98,10,0.0,0.833333,3489.90364
16.004225,159.44,11,0.0,0.583333,276.112744
1087.784698,0.0,0,0.0,0.0,3093.888643
3255.151368,1771.6,15,0.166667,0.75,4619.793197
69.336196,211.87,1,0.083333,0.0,435.005491
1433.404387,0.0,0,0.0,0.0,993.072444
3278.506664,472.51,9,0.125,0.375,1304.846205
68.624743,423.23,10,0.111111,0.888889,458.251229
1562.60448,880.22,8,0.083333,0.333333,459.441845
412.592491,0.0,0,0.0,0.0,3935.004997
428.598828,208.0,4,0.25,0.0,975.191714
2071.951442,2090.21,80,0.0,1.0,1326.995454
973.560975,0.0,0,0.0,0.0,1789.46975
624.633263,0.0,0,0.0,0.0,330.064555
965.88461,1.0,1,0.083333,0.0,751.960548
82.568778,471.64,23,0.0,0.916667,554.168419
383.370294,326.74,3,0.25,0.0,525.776492
793.855972,1478.93,10,0.333333,0.0,723.959807
51.199057,1319.04,18,1.0,0.0,1324.448655
1488.628126,0.0,0,0.0,0.0,1968.413322
92.596405,720.11,16,0.583333,0.0,535.430352
382.63138,0.0,0,0.0,0.0,566.605747
402.814647,960.09,59,0.083333,1.0,1127.28667
1271.172501,0.0,0,0.0,0.0,2099.387435
124.743322,1007.45,14,0.0,0.583333,1616.540779
1060.039731,340.0,7,0.083333,0.416667,261.761454
90.084324,1098.82,13,0.583333,0.0,1307.140981
85.851188,0.0,0,0.0,0.0,1528.015928
2115.602918,320.0,10,0.0,0.75,1260.004919
193.213122,2281.57,45,0.916667,0.916667,1782.059904
82.98006,906.78,25,0.0,1.0,780.205026
991.773081,2020.0,4,0.25,0.0,1817.827772
5482.204366,0.0,0,0.0,0.0,1343.176056
1016.496072,64.82,1,0.142857,0.0,74.543258
205.127197,1222.98,5,0.428571,0.0,1144.83486
1450.599152,2763.84,98,0.714286,0.857143,343.918862
1405.988009,1839.0,27,0.166667,1.0,3603.302652
424.968492,272.28,24,0.0,1.0,64.658608
24.818476,390.05,11,0.083333,0.75,423.338628
1109.876538,0.0,0,0.0,0.0,476.97564
679.421923,298.49,4,0.083333,0.0,456.143495
270.135147,958.93,26,0.166667,0.666667,2063.470552
256.02662,2098.56,22,0.909091,0.272727,1909.534262
794.661653,329.96,1,0.083333,0.0,703.606
1644.123638,0.0,0,0.0,0.0,333.114672
28.80071,173.02,6,0.0,0.5,229.503322
976.390024,785.4,6,0.333333,0.0,820.342892
1005.660131,710.03,8,0.416667,0.0,5679.950642
700.723718,425.18,29,0.0,1.0,148.581846
8.27913,670.0,16,0.0,1.0,703.772949
1373.700066,267.75,9,0.0,0.666667,446.146419
215.475718,670.65,18,0.083333,0.916667,366.634123
108.857699,3224.34,39,1.0,0.0,2752.565833
7.215615,54.45,1,0.083333,0.0,160.130111
1736.930299,616.0,11,0.0,0.916667,803.881382
242.53001,3520.0,11,0.0,0.916667,3814.912997
1372.083399,800.0,10,0.0,0.833333,1190.700111
6388.820712,5154.75,115,0.5,1.0,6436.518476
254.94701,2870.83,54,0.818182,0.727273,2461.126057
15.813502,120.88,5,0.0,0.416667,258.872386
77.383767,2321.87,22,0.166667,0.583333,2071.265301
849.030358,345.0,24,0.0,0.666667,1465.044906
525.17417,91.23,4,0.083333,0.25,154.939835
510.953138,172.41,4,0.083333,0.0,959.003305
486.17036,0.0,0,0.0,0.0,2945.61949
2291.684027,4983.93,33,0.75,0.583333,1149.746347
145.722404,529.7,26,0.333333,1.0,363.368053
286.814503,2016.14,14,0.416667,0.333333,1525.089652
22.455964,185.25,3,0.0,0.166667,371.216038
1108.987965,0.0,0,0.0,0.0,1690.172114
109.473217,1251.26,19,0.25,0.666667,958.931815
233.092662,2613.65,39,0.333333,1.0,2255.232796
2112.63873,0.0,0,0.0,0.0,540.088813
1.097736,343.82,10,0.0,0.833333,169.895641
874.905296,484.04,12,0.0,1.0,873.429792
844.022439,0.0,0,0.0,0.0,535.604592
87.034432,697.57,15,0.0,0.416667,811.903413
377.56851,542.51,9,0.5,0.0,567.687367
2929.582949,0.0,0,0.0,0.0,1153.353618
1101.792789,1591.37,10,0.666667,0.0,699.75547
623.583624,1344.85,21,0.5,0.333333,1374.213771
5.109352,0.0,0,0.0,0.0,77.984721
2696.052766,0.0,0,0.0,0.0,815.306343
1592.102979,45.65,1,0.083333,0.0,529.542832
14.453345,38.65,1,0.083333,0.0,52.685663
1062.024069,0.0,0,0.0,0.0,583.53323
1033.485033,137.57,3,0.0,0.166667,423.925626
803.052704,19.75,1,0.083333,0.0,402.155365
1551.908555,416.64,14,0.083333,1.0,539.653696
936.370785,158.45,3,0.25,0.0,160.698863
1420.156349,0.0,0,0.0,0.0,661.562552
14.143579,175.98,7,0.0,0.75,171.928796
3025.373271,202.72,9,0.0,0.583333,3989.645744
2513.983606,0.0,0,0.0,0.0,560.461934
542.979227,1134.96,12,0.0,1.0,2669.005392
144.436235,0.0,0,0.0,0.0,542.036637
2017.391656,12024.37,133,1.0,0.5,11516.39232
39.469095,418.97,30,0.0,1.0,655.157042
2579.907754,125.51,3,0.0,0.166667,666.355831
34.703482,247.02,18,0.0,1.0,194.419235
29.466141,149.0,1,0.083333,0.0,350.176472
2764.810135,390.52,6,0.25,0.083333,743.242536
27.931382,169.4,5,0.0,0.2,116.255235
2063.9223,0.0,0,0.0,0.0,5696.695114
1615.724155,673.74,18,0.333333,0.75,785.833719
348.321822,0.0,0,0.0,0.0,142.741177
992.724168,527.88,12,0.0,0.916667,2997.714455
5.170635,367.95,11,0.0,0.916667,400.457139
1361.815512,1309.72,53,0.75,0.916667,1668.192483
1186.276559,391.67,8,0.5,0.0,488.194864
2966.412112,1473.26,20,0.0,1.0,1464.911757
1910.793773,2754.09,122,0.083333,1.0,613.246821
1175.065336,2707.46,29,0.666667,0.333333,2288.300302
378.320894,315.02,20,0.0,1.0,206.090316
1492.443188,1777.27,19,0.0,0.833333,1969.412866
434.393219,343.5,2,0.166667,0.0,504.635307
11.673388,76.0,1,0.083333,0.0,447.312571
1.063114,20.74,2,0.0,0.166667,168.489938
12.169653,187.32,12,0.0,1.0,182.885361
738.067431,752.97,11,0.666667,0.0,1393.051729
77.285458,495.0,12,0.0,0.916667,416.913773
1434.836893,413.16,10,0.416667,0.0,3716.5426
1247.905033,553.67,11,0.0,0.916667,1927.232575
88.35088,697.91,31,1.0,0.416667,646.026876
252.174753,411.01,28,0.833333,0.0,459.467285
1516.44717,0.0,0,0.0,0.0,4161.937341
3374.66122,0.0,0,0.0,0.0,913.221146
1865.008929,0.0,0,0.0,0.0,2709.693363
2413.719637,0.0,0,0.0,0.0,626.891685
411.27629,1524.65,51,0.583333,1.0,626.104114
97.281118,3091.75,48,0.416667,1.0,3424.057988
568.222966,140.03,4,0.083333,0.0,203.362743
2773.411911,418.68,31,0.0,1.0,2027.44214
294.720216,1880.0,6,0.0,0.833333,1479.018473
1619.001848,0.0,0,0.0,0.0,368.653175
197.159684,0.0,0,0.0,0.0,373.550284
954.617658,0.0,0,0.0,0.0,228.635319
44.935526,401.06,11,0.0,0.916667,441.438423
28.497217,258.91,21,0.0,1.0,247.067092
7114.235621,1072.24,9,0.083333,0.583333,1837.750949
1007.440908,430.54,21,0.0,1.0,1526.508633
2471.904646,1590.58,35,0.583333,0.0,813.995856
733.100601,0.0,0,0.0,0.0,582.050862
1159.619047,0.0,0,0.0,0.0,192.970203
1818.933435,0.0,0,0.0,0.0,805.588424
90.582466,809.79,44,0.0,1.0,766.101615
1819.444477,0.0,0,0.0,0.0,572.900672
28.832982,266.58,18,0.0,0.8,223.918762
7.833571,92.24,2,0.0,0.166667,484.14452
433.075331,750.0,12,0.0,0.916667,719.974026
45.82108,632.0,2,0.0,0.166667,3746.417043
2724.169852,49.0,1,0.083333,0.0,558.687221
83.030075,2298.89,22,0.166667,0.833333,2034.589917
1008.494418,639.7,32,0.0,1.0,862.819773
1688.247199,1937.64,22,0.454545,0.545455,745.063871
608.300379,0.0,0,0.0,0.0,204.950565
211.865308,2505.3,20,0.0,0.833333,2944.674292
454.181676,1361.65,9,0.25,0.0,1643.948056
2646.022772,1541.13,17,0.25,0.833333,600.203047
332.697638,1080.0,6,0.083333,0.333333,603.181053
489.488586,215.0,5,0.166667,0.083333,881.801225
205.421413,1174.98,6,0.0,0.833333,989.875292
3300.406797,459.0,9,0.25,0.416667,1585.23765
5471.186593,0.0,0,0.0,0.0,1281.454609
685.063917,0.0,0,0.0,0.0,308.035273
467.439275,0.0,0,0.0,0.0,581.994796
722.404832,0.0,0,0.0,0.0,215.857868
16.976117,424.99,7,0.0,0.5,603.395705
275.240429,0.0,0,0.0,0.0,1186.237636
666.247487,511.34,12,0.083333,0.833333,1145.870591
20.594739,320.64,12,0.0,1.0,273.840392
300.012533,3286.41,53,1.0,0.5,3035.03764
45.905486,398.4,12,0.0,1.0,403.594309
3377.632916,0.0,0,0.0,0.0,1028.191288
25.407311,504.96,48,0.0,1.0,464.099225
504.127471,0.0,0,0.0,0.0,1383.846999
2270.623981,1200.0,1,0.083333,0.0,967.527752
2230.689402,0.0,0,0.0,0.0,458.73255
30.217276,332.5,8,0.0,0.5,262.580865
2741.024256,0.0,0,0.0,0.0,542.317437
124.58001,1302.02,9,0.0,0.75,1737.687605
1.695294,9.87,1,0.0,0.083333,151.732627
349.788099,400.6,6,0.416667,0.0,308.109946
16.388956,68.88,2,0.0,0.166667,639.609691
1551.842759,0.0,0,0.0,0.0,522.486041
68.045739,501.85,31,0.0,1.0,531.541585
7081.171387,0.0,0,0.0,0.0,20191.3077
211.35235,267.34,22,0.0,1.0,153.812692
1.533981,141.56,6,0.0,0.5,248.103302
827.00042,0.0,0,0.0,0.0,333.441983
3495.735827,0.0,0,0.0,0.0,9960.882548
1571.218695,375.24,8,0.7,0.0,824.975105
180.238427,2749.92,12,0.0,1.0,2723.611325
21.87058,405.0,7,0.083333,0.25,414.423817
20.599719,423.62,16,0.0,0.666667,452.606219
1979.782537,1687.62,31,0.666667,0.75,864.07868
208.581872,2608.02,51,1.0,0.416667,2625.80225
2041.527181,94.16,1,0.0,0.083333,1073.025534
786.158276,679.24,13,0.083333,0.916667,1653.190684
3.019634,45.6,2,0.0,0.25,73.212859
31.552814,1428.02,37,0.25,1.0,1137.556503
37.550351,633.24,12,0.0,1.0,588.246987
717.764625,3358.25,127,1.0,0.0,2370.592652
95.08385,817.66,10,0.0,0.75,761.008544
2.911999,347.55,3,0.0,0.25,386.639613
143.50998,549.17,22,0.0,0.666667,285.145558
1587.706693,450.0,6,0.0,0.5,600.299728
2246.21264,0.0,0,0.0,0.0,434.927101
3395.090243,0.0,0,0.0,0.0,9483.800873
16.834929,15.0,1,0.090909,0.0,430.213001
1205.235951,413.23,19,0.75,0.625,476.38169
1354.623473,495.43,13,0.75,0.0,280.31102
1923.696463,527.6,25,0.0,0.25,2999.461289
0.0,30.98,2,0.0,0.166667,63.582004
1610.489628,0.0,0,0.0,0.0,383.426341
448.426181,0.0,0,0.0,0.0,1956.051348
2455.423773,2695.07,22,0.166667,0.75,2963.914089
1237.897608,403.38,4,0.333333,0.0,2291.077923
1.344661,785.9,20,0.0,1.0,789.264325
1592.017292,372.09,10,0.166667,0.0,389.29309
264.103675,3568.21,60,0.666667,0.583333,4210.212171
1096.517209,0.0,0,0.0,0.0,822.741522
1099.221912,155.8,2,0.083333,0.0,875.977859
1775.884148,0.0,0,0.0,0.0,399.8626
6482.798242,0.0,0,0.0,0.0,4630.593136
3015.25965,0.0,0,0.0,0.0,2234.914332
2722.532415,0.0,0,0.0,0.0,743.715499
33.585586,298.2,12,0.0,1.0,299.548557
4486.637152,1712.75,4,0.25,0.0,10105.48672
162.580388,1403.42,16,0.166667,0.916667,1045.177657
50.926002,165.97,7,0.0,0.5,119.24583
16.727286,174.46,8,0.0,0.666667,142.694823
706.182752,3304.27,30,0.25,0.833333,2863.455277
2272.494247,614.37,23,0.333333,0.416667,617.216175
23.981951,1934.16,6,0.416667,0.0,3721.903965
987.102704,66.5,1,0.083333,0.0,284.964748
267.908144,30.0,1,0.090909,0.0,198.682086
25.474414,240.0,12,0.0,1.0,188.072777
130.678469,1480.76,19,0.333333,0.0,2441.727849
465.86405,0.0,0,0.0,0.0,643.394901
56.748977,470.38,18,0.916667,0.416667,514.48579
8.415931,136.36,5,0.0,0.25,333.700979
64.937308,442.03,8,0.083333,0.5,149.634213
821.011673,399.99,2,0.083333,0.0,1140.142325
50.004286,341.14,23,0.0,1.0,231.514712
898.429424,495.7,4,0.5,0.0,1477.267198
3179.056936,4407.78,29,0.25,0.916667,1257.677615
1322.64748,799.92,20,0.0,1.0,469.485706
12.472571,87.67,5,0.083333,0.0,123.304221
1364.897308,0.0,0,0.0,0.0,365.272698
2572.293007,0.0,0,0.0,0.0,1364.325644
416.729679,1243.04,22,0.583333,0.25,2257.677587
508.164075,57.0,2,0.166667,0.0,576.386562
6.525943,290.5,7,0.0,0.857143,474.469741
376.997522,0.0,0,0.0,0.0,1008.342761
134.299115,1059.18,10,0.0,0.833333,1201.538972
3.483716,98.81,3,0.0,0.25,368.319582
1579.595049,35.0,1,0.083333,0.0,791.526478
1520.956418,450.67,11,0.0,0.916667,505.658258
664.911581,0.0,0,0.0,0.0,1977.246775
483.422715,1196.35,17,0.5,0.333333,1789.757024
179.825945,1212.66,25,0.25,0.75,1711.231409
314.417629,300.0,11,0.166667,0.666667,497.384901
427.642111,0.0,0,0.0,0.0,2853.967334
1120.08097,0.0,0,0.0,0.0,299.789938
772.338967,198.39,7,0.0,0.636364,63.876242
864.410501,0.0,0,0.0,0.0,2290.455361
65.915182,840.0,8,0.0,0.583333,1014.023858
518.894713,0.0,0,0.0,0.0,1361.199423
1006.592714,1341.62,186,0.363636,0.0,1444.198295
89.513525,1452.41,24,0.166667,0.833333,1690.741787
448.808529,0.0,0,0.0,0.0,651.33864
1845.623354,480.9,9,0.166667,0.333333,1351.296989
4.326857,100.12,9,0.0,0.666667,123.485948
124.292939,155.0,1,0.1,0.0,1374.631056
18.180646,220.06,12,0.0,1.0,217.276088
1623.723148,1283.16,36,0.0,1.0,1047.305005
1502.000147,0.0,0,0.0,0.0,277.216226
106.894095,62.73,3,0.0,0.181818,540.130507
865.161494,857.8,37,0.583333,1.0,1152.9477
1.199105,20.0,1,0.083333,0.0,182.462948
342.76107,20.0,1,0.083333,0.0,507.859879
153.027262,1455.78,32,0.916667,0.916667,1057.971559
1295.87959,184.27,10,0.083333,0.166667,296.068191
360.671491,3956.64,12,0.0,1.0,4013.483114
2202.376446,0.0,0,0.0,0.0,512.773385
82.470475,282.75,3,0.0,0.25,563.922891
1109.84819,261.56,8,0.333333,0.166667,572.817257
116.343256,38.0,4,0.0,0.333333,59.260669
482.671967,0.0,0,0.0,0.0,132.659676
3332.460521,1061.66,18,0.125,0.875,1173.78064
13.353513,717.95,14,0.636364,0.0,864.238423
1648.217916,250.0,8,0.0,0.428571,249.96881
61.763018,35.3,3,0.0,0.25,75.285164
722.855351,0.0,0,0.0,0.0,187.058515
1836.565272,0.0,0,0.0,0.0,713.124426
4.115287,60.0,4,0.0,0.25,109.888829
36.898142,942.34,21,0.0,0.916667,1007.917726
1366.778251,5065.83,69,1.0,0.666667,4366.758829
771.773362,750.0,5,0.083333,0.25,204.167996
2134.176153,4253.64,69,1.0,0.833333,7486.403423
9.113909,106.56,12,0.0,1.0,110.590507
10856.48301,45.65,1,0.083333,0.0,2670.733732
352.58799,281.81,15,0.416667,0.583333,835.301657
438.4161,673.68,12,0.0,1.0,717.601973
1348.085189,0.0,0,0.0,0.0,721.056957
219.885039,1857.17,16,0.166667,0.583333,630.186926
22.35378,284.5,2,0.083333,0.0,1578.650857
25.201833,609.01,50,0.0,1.0,513.138281
4617.891585,1973.0,63,0.166667,0.583333,2755.623951
1757.439933,0.0,0,0.0,0.0,175.115831
1064.473728,0.0,0,0.0,0.0,1769.702541
1420.656377,0.0,0,0.0,0.0,316.465166
862.413024,108.0,4,0.0,0.333333,1151.18815
