PURCHASES,CASH_ADVANCE,INSTALLMENTS_PURCHASES,CASH_ADVANCE_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY
1057.0,0.0,1057.0,0.0,0.333333
114.0,0.0,114.0,0.0,0.25
0.0,97.038129,0.0,0.2,0.0
0.0,790.832609,0.0,0.333333,0.0
53.09,0.0,0.0,0.0,0.0
41.4,0.0,29.5,0.0,0.166667
45.65,0.0,0.0,0.0,0.0
3127.98,0.0,3127.98,0.0,0.833333
159.44,0.0,159.44,0.0,0.583333
0.0,1562.703953,0.0,0.166667,0.0
1771.6,1279.568823,1520.6,0.25,0.75
211.87,0.0,0.0,0.0,0.0
0.0,1190.745349,0.0,0.25,0.0
472.51,6548.948805,256.02,0.25,0.375
423.23,0.0,180.0,0.0,0.888889
880.22,0.0,63.34,0.0,0.333333
0.0,1852.218171,0.0,0.25,0.0
208.0,164.032453,0.0,0.333333,0.0
2090.21,0.0,2090.21,0.0,1.0
0.0,2061.53302,0.0,0.818182,0.0
0.0,950.85274,0.0,0.25,0.0
1.0,561.024098,0.0,0.166667,0.0
471.64,0.0,471.64,0.0,0.916667
326.74,0.0,0.0,0.0,0.0
1478.93,0.0,0.0,0.0,0.0
1319.04,0.0,0.0,0.0,0.0
0.0,2909.050462,0.0,0.363636,0.0
720.11,0.0,0.0,0.0,0.0
0.0,748.78028,0.0,0.090909,0.0
960.09,373.408367,868.29,0.083333,1.0
0.0,1865.939841,0.0,0.090909,0.0
1007.45,0.0,1007.45,0.0,0.583333
340.0,0.0,291.0,0.0,0.416667
1098.82,181.725242,0.0,0.083333,0.0
0.0,499.092982,0.0,0.083333,0.0
320.0,2033.14898,320.0,0.5,0.75
2281.57,0.0,1375.97,0.0,0.916667
906.78,0.0,906.78,0.0,1.0
2020.0,600.188405,0.0,0.333333,0.0
0.0,4948.907169,0.0,0.5,0.0
64.82,994.182547,0.0,0.285714,0.0
1222.98,0.0,0.0,0.0,0.0
2763.84,0.0,1329.41,0.0,0.857143
1839.0,1684.658063,1583.0,0.25,1.0
272.28,0.0,272.28,0.0,1.0
45.65,0.0,0.0,0.0,0.0
390.05,0.0,345.15,0.0,0.75
0.0,645.643747,0.0,0.25,0.0
298.49,152.65779,0.0,0.083333,0.0
958.93,0.0,206.03,0.0,0.666667
2098.56,0.0,300.26,0.0,0.272727
329.96,0.0,0.0,0.0,0.0
0.0,830.132133,0.0,0.166667,0.0
173.02,0.0,173.02,0.0,0.5
785.4,347.15722,0.0,0.25,0.0
710.03,5001.078448,0.0,0.916667,0.0
425.18,0.0,425.18,0.0,1.0
670.0,0.0,670.0,0.0,1.0
267.75,38.898599,267.75,0.166667,0.666667
670.65,0.0,370.65,0.0,0.916667
3224.34,0.0,0.0,0.0,0.0
54.45,0.0,0.0,0.0,0.0
616.0,0.0,616.0,0.0,0.916667
3520.0,0.0,3520.0,0.0,0.916667
800.0,0.0,800.0,0.0,0.833333
5154.75,0.0,3532.69,0.0,1.0
2870.83,0.0,215.68,0.0,0.727273
120.88,0.0,120.88,0.0,0.416667
2321.87,0.0,1109.0,0.0,0.583333
345.0,101.511988,345.0,0.083333,0.666667
91.23,0.0,42.33,0.0,0.25
172.41,0.0,0.0,0.0,0.0
0.0,1494.441569,0.0,0.083333,0.0
4983.93,0.0,918.0,0.0,0.583333
529.7,38.259988,289.5,0.083333,1.0
2016.14,0.0,414.0,0.0,0.333333
185.25,0.0,185.25,0.0,0.166667
0.0,75.070968,0.0,0.083333,0.0
1251.26,0.0,615.47,0.0,0.666667
2613.65,0.0,1668.2,0.0,1.0
0.0,584.940187,0.0,0.25,0.0
343.82,169.355104,343.82,0.083333,0.833333
484.04,0.0,484.04,0.0,1.0
0.0,1125.228876,0.0,0.166667,0.0
697.57,0.0,697.57,0.0,0.416667
542.51,0.0,0.0,0.0,0.0
0.0,1319.276782,0.0,0.4,0.0
1591.37,447.953652,0.0,0.166667,0.0
1344.85,0.0,245.13,0.0,0.333333
0.0,78.990599,0.0,0.083333,0.0
0.0,3100.942646,0.0,0.75,0.0
45.65,1465.069357,0.0,0.083333,0.0
38.65,0.0,0.0,0.0,0.0
0.0,402.337729,0.0,0.2,0.0
137.57,0.0,137.57,0.0,0.166667
19.75,0.0,0.0,0.0,0.0
416.64,0.0,311.64,0.0,1.0
158.45,0.0,0.0,0.0,0.0
0.0,445.913736,0.0,0.333333,0.0
175.98,0.0,175.98,0.0,0.75
0.0,462.554056,0.0,0.25,0.0
202.72,988.076605,202.72,0.083333,0.583333
0.0,6140.025312,0.0,0.25,0.0
1134.96,2370.439178,1134.96,0.583333,1.0
0.0,944.893512,0.0,0.083333,0.0
12024.37,0.0,800.27,0.0,0.5
418.97,0.0,418.97,0.0,1.0
125.51,1377.049309,125.51,0.416667,0.166667
247.02,0.0,247.02,0.0,1.0
149.0,0.0,0.0,0.0,0.0
390.52,75.74986,20.72,0.083333,0.083333
169.4,0.0,169.4,0.0,0.2
0.0,3858.373703,0.0,0.166667,0.0
673.74,624.03835,189.28,0.416667,0.75
0.0,178.138151,0.0,0.181818,0.0
527.88,1677.055839,527.88,0.166667,0.916667
367.95,0.0,367.95,0.0,0.916667
1309.72,814.086208,202.91,0.75,0.916667
391.67,0.0,0.0,0.0,0.0
1473.26,979.388828,1473.26,0.166667,1.0
2754.09,0.0,2714.09,0.0,1.0
2707.46,323.014918,238.5,0.166667,0.333333
315.02,0.0,315.02,0.0,1.0
1777.27,0.0,1777.27,0.0,0.833333
343.5,949.910781,0.0,0.166667,0.0
76.0,0.0,0.0,0.0,0.0
20.74,0.0,20.74,0.0,0.166667
187.32,0.0,187.32,0.0,1.0
752.97,0.0,0.0,0.0,0.0
495.0,0.0,495.0,0.0,0.916667
413.16,3005.365682,0.0,0.166667,0.0
553.67,0.0,553.67,0.0,0.916667
697.91,0.0,220.0,0.0,0.416667
411.01,0.0,0.0,0.0,0.0
0.0,2817.911587,0.0,0.142857,0.0
0.0,1154.99477,0.0,0.333333,0.0
0.0,2087.392116,0.0,0.25,0.0
0.0,905.709193,0.0,0.083333,0.0
1524.65,0.0,371.13,0.0,1.0
3091.75,0.0,1634.95,0.0,1.0
140.03,0.0,0.0,0.0,0.0
418.68,2260.076139,418.68,0.666667,1.0
1880.0,0.0,1880.0,0.0,0.833333
0.0,4892.793928,0.0,0.181818,0.0
0.0,351.023706,0.0,0.25,0.0
0.0,808.545456,0.0,0.333333,0.0
401.06,0.0,401.06,0.0,0.916667
258.91,0.0,258.91,0.0,1.0
1072.24,2088.213086,72.24,0.25,0.583333
430.54,687.666124,430.54,0.166667,1.0
1590.58,283.730479,0.0,0.166667,0.0
0.0,1588.05231,0.0,0.428571,0.0
0.0,73.699863,0.0,0.090909,0.0
0.0,1566.811923,0.0,0.333333,0.0
809.79,0.0,809.79,0.0,1.0
0.0,197.334971,0.0,0.333333,0.0
266.58,0.0,266.58,0.0,0.8
92.24,0.0,92.24,0.0,0.166667
750.0,0.0,750.0,0.0,0.916667
632.0,0.0,632.0,0.0,0.166667
49.0,189.855977,0.0,0.083333,0.0
2298.89,0.0,1731.34,0.0,0.833333
639.7,0.0,639.7,0.0,1.0
1937.64,967.811335,1009.46,0.454545,0.545455
0.0,27.107553,0.0,0.083333,0.0
2505.3,0.0,2505.3,0.0,0.833333
1361.65,0.0,0.0,0.0,0.0
1541.13,1234.504809,1054.13,0.333333,0.833333
1080.0,0.0,525.0,0.0,0.333333
215.0,732.654518,145.0,0.416667,0.083333
0.0,5104.121726,0.0,0.181818,0.0
1174.98,0.0,1174.98,0.0,0.833333
459.0,3895.391723,289.0,0.416667,0.416667
0.0,8411.998221,0.0,0.555556,0.0
0.0,110.795488,0.0,0.25,0.0
0.0,938.573177,0.0,0.333333,0.0
0.0,1356.687002,0.0,0.333333,0.0
424.99,0.0,424.99,0.0,0.5
0.0,610.08928,0.0,0.25,0.0
511.34,100.749379,408.34,0.166667,0.833333
320.64,0.0,320.64,0.0,1.0
3286.41,0.0,596.97,0.0,0.5
398.4,0.0,398.4,0.0,1.0
0.0,1241.559904,0.0,0.083333,0.0
504.96,0.0,504.96,0.0,1.0
0.0,18.042768,0.0,0.083333,0.0
1200.0,2629.671395,0.0,0.333333,0.0
0.0,2393.464326,0.0,0.166667,0.0
332.5,0.0,332.5,0.0,0.5
0.0,36.741165,0.0,0.083333,0.0
1302.02,0.0,1302.02,0.0,0.75
9.87,0.0,9.87,0.0,0.083333
400.6,0.0,0.0,0.0,0.0
68.88,0.0,68.88,0.0,0.166667
0.0,681.2559,0.0,0.083333,0.0
49.0,0.0,0.0,0.0,0.0
501.85,0.0,501.85,0.0,1.0
0.0,26194.04954,0.0,0.909091,0.0
267.34,0.0,267.34,0.0,1.0
141.56,0.0,141.56,0.0,0.5
0.0,965.526999,0.0,0.25,0.0
0.0,9413.199416,0.0,0.5,0.0
375.24,1093.862642,0.0,0.4,0.0
2749.92,0.0,2749.92,0.0,1.0
405.0,0.0,150.0,0.0,0.25
423.62,0.0,423.62,0.0,0.666667
1687.62,1418.626391,291.3,0.333333,0.75
2608.02,0.0,452.35,0.0,0.416667
94.16,972.530598,94.16,0.416667,0.083333
679.24,890.644405,579.24,0.25,0.916667
45.6,0.0,45.6,0.0,0.25
1428.02,0.0,919.02,0.0,1.0
633.24,0.0,633.24,0.0,1.0
3358.25,0.0,0.0,0.0,0.0
817.66,0.0,817.66,0.0,0.75
347.55,0.0,347.55,0.0,0.25
29.0,0.0,0.0,0.0,0.0
549.17,0.0,549.17,0.0,0.666667
450.0,270.92481,450.0,0.25,0.5
0.0,2561.494053,0.0,0.285714,0.0
0.0,9071.14623,0.0,0.166667,0.0
15.0,209.025389,0.0,0.090909,0.0
413.23,0.0,81.36,0.0,0.625
495.43,453.244036,0.0,0.5,0.0
527.6,5326.343132,527.6,0.416667,0.25
30.98,0.0,30.98,0.0,0.166667
0.0,811.491192,0.0,0.25,0.0
0.0,1158.133733,0.0,0.166667,0.0
2695.07,1440.078629,2467.1,0.333333,0.75
403.38,1593.700723,0.0,0.25,0.0
785.9,0.0,785.9,0.0,1.0
372.09,0.0,0.0,0.0,0.0
3568.21,0.0,1231.8,0.0,0.583333
0.0,2408.490506,0.0,0.666667,0.0
155.8,578.660857,0.0,0.166667,0.0
0.0,2444.627773,0.0,0.333333,0.0
0.0,706.910571,0.0,0.083333,0.0
0.0,4715.033095,0.0,0.416667,0.0
0.0,2946.839566,0.0,0.083333,0.0
298.2,0.0,298.2,0.0,1.0
1712.75,13665.03207,0.0,0.75,0.0
1403.42,0.0,1249.92,0.0,0.916667
165.97,0.0,165.97,0.0,0.5
174.46,0.0,174.46,0.0,0.666667
3304.27,0.0,2501.47,0.0,0.833333
614.37,2072.631184,179.0,0.166667,0.416667
1934.16,0.0,0.0,0.0,0.0
66.5,770.310099,0.0,0.083333,0.0
30.0,117.579435,0.0,0.454545,0.0
240.0,0.0,240.0,0.0,1.0
1480.76,0.0,0.0,0.0,0.0
0.0,895.874898,0.0,0.5,0.0
470.38,0.0,105.0,0.0,0.416667
136.36,0.0,136.36,0.0,0.25
442.03,0.0,233.03,0.0,0.5
399.99,0.0,0.0,0.0,0.0
341.14,0.0,341.14,0.0,1.0
495.7,1526.89916,0.0,0.625,0.0
4407.78,0.0,1216.55,0.0,0.916667
799.92,0.0,799.92,0.0,1.0
87.67,0.0,0.0,0.0,0.0
0.0,1129.837811,0.0,0.166667,0.0
0.0,3585.959553,0.0,0.333333,0.0
1243.04,0.0,89.7,0.0,0.25
57.0,360.728419,0.0,0.583333,0.0
290.5,0.0,290.5,0.0,0.857143
0.0,928.598154,0.0,0.166667,0.0
1059.18,0.0,1059.18,0.0,0.833333
98.81,0.0,98.81,0.0,0.25
35.0,0.0,0.0,0.0,0.0
450.67,0.0,450.67,0.0,0.916667
0.0,1158.897578,0.0,0.166667,0.0
1196.35,0.0,457.94,0.0,0.333333
1212.66,456.612334,865.05,0.083333,0.75
300.0,556.806033,215.0,0.166667,0.666667
0.0,2563.705644,0.0,0.888889,0.0
0.0,1218.392345,0.0,0.25,0.0
198.39,0.0,198.39,0.0,0.636364
0.0,1914.752895,0.0,0.1,0.0
840.0,0.0,840.0,0.0,0.583333
0.0,2166.099038,0.0,0.333333,0.0
1341.62,0.0,0.0,0.0,0.0
1452.41,0.0,688.41,0.0,0.833333
0.0,667.057963,0.0,0.083333,0.0
480.9,1898.921039,81.28,0.5,0.333333
100.12,0.0,100.12,0.0,0.666667
155.0,812.350168,0.0,0.5,0.0
220.06,0.0,220.06,0.0,1.0
1283.16,274.532868,1283.16,0.166667,1.0
0.0,38.652502,0.0,0.166667,0.0
62.73,0.0,62.73,0.0,0.181818
857.8,0.0,495.47,0.0,1.0
20.0,0.0,0.0,0.0,0.0
20.0,148.074839,0.0,0.25,0.0
1455.78,0.0,824.15,0.0,0.916667
184.27,906.848796,183.27,0.333333,0.166667
3956.64,148.682192,3956.64,0.083333,1.0
99.0,0.0,99.0,0.0,0.2
0.0,1701.905324,0.0,0.166667,0.0
282.75,0.0,282.75,0.0,0.25
261.56,1192.668467,79.19,0.166667,0.166667
38.0,0.0,38.0,0.0,0.333333
0.0,18.976859,0.0,0.083333,0.0
1061.66,3820.451636,941.66,0.5,0.875
717.95,0.0,0.0,0.0,0.0
250.0,1822.194082,250.0,0.142857,0.428571
35.3,0.0,35.3,0.0,0.25
0.0,396.516695,0.0,0.166667,0.0
0.0,1265.552953,0.0,0.166667,0.0
60.0,0.0,60.0,0.0,0.25
942.34,0.0,942.34,0.0,0.916667
5065.83,48.245421,526.13,0.083333,0.666667
750.0,0.0,500.0,0.0,0.25
4253.64,0.0,1587.32,0.0,0.833333
106.56,0.0,106.56,0.0,1.0
37.5,0.0,37.5,0.0,0.083333
45.65,5096.886673,0.0,0.25,0.0
281.81,0.0,98.0,0.0,0.583333
673.68,0.0,673.68,0.0,1.0
0.0,1364.200415,0.0,0.25,0.0
1857.17,0.0,489.52,0.0,0.583333
284.5,0.0,0.0,0.0,0.0
609.01,0.0,609.01,0.0,1.0
1973.0,1817.470617,1865.0,0.416667,0.583333
0.0,2408.007601,0.0,0.166667,0.0
0.0,904.682287,0.0,0.166667,0.0
0.0,1773.769481,0.0,0.25,0.0
108.0,925.602681,108.0,0.333333,0.333333
0.0,525.428754,0.0,0.166667,0.0
64.0,0.0,64.0,0.0,0.333333
147.0,0.0,147.0,0.0,1.0
0.0,113.673261,0.0,0.166667,0.0
346.46,0.0,346.46,0.0,0.833333
71.81,0.0,71.81,0.0,0.25
65.0,1054.41113,0.0,0.416667,0.0
0.0,279.336255,0.0,0.25,0.0
785.76,0.0,785.76,0.0,1.0
467.06,11173.77587,0.0,0.5,0.0
2941.53,0.0,1909.13,0.0,1.0
228.59,0.0,228.59,0.0,0.75
209.4,0.0,209.4,0.0,0.333333
2080.51,0.0,0.0,0.0,0.0
61.8,0.0,61.8,0.0,0.333333
566.12,493.409789,169.61,0.416667,0.25
778.12,0.0,488.26,0.0,0.916667
578.6,0.0,578.6,0.0,0.75
4151.48,0.0,1037.89,0.0,1.0
1192.18,1026.486577,863.97,0.416667,1.0
726.42,0.0,726.42,0.0,0.75
1100.0,0.0,1100.0,0.0,0.833333
0.0,803.573286,0.0,0.166667,0.0
68.0,0.0,68.0,0.0,0.333333
300.0,0.0,300.0,0.0,1.0
546.7,47.68994,546.7,0.083333,0.75
965.0,0.0,75.0,0.0,0.166667
1317.34,0.0,0.0,0.0,0.0
2290.0,0.0,2290.0,0.0,0.833333
0.0,927.862723,0.0,0.333333,0.0
69.23,0.0,69.23,0.0,0.75
952.09,2749.569996,429.0,0.333333,0.416667
545.83,3222.211747,0.0,0.416667,0.0
2118.54,203.910421,1168.35,0.285714,0.714286
303.51,0.0,0.0,0.0,0.0
321.81,1925.397633,203.65,0.333333,0.25
43.89,534.841135,0.0,0.083333,0.0
1573.35,0.0,981.35,0.0,0.75
0.0,2757.126538,0.0,0.25,0.0
406.78,0.0,0.0,0.0,0.0
5403.84,0.0,4761.32,0.0,1.0
330.0,0.0,330.0,0.0,1.0
2790.72,0.0,633.78,0.0,0.666667
4587.21,0.0,28.92,0.0,0.083333
1515.73,0.0,678.16,0.0,0.5
115.95,191.654534,0.0,0.083333,0.0
1625.95,0.0,603.29,0.0,0.666667
55.72,0.0,55.72,0.0,0.416667
811.11,234.763929,0.0,0.166667,0.0
1021.13,0.0,1021.13,0.0,0.833333
374.53,1391.256381,0.0,0.416667,0.0
3673.32,0.0,3673.32,0.0,1.0
0.0,929.220085,0.0,0.333333,0.0
1378.92,0.0,1378.92,0.0,1.0
0.0,2361.57578,0.0,0.555556,0.0
110.4,0.0,110.4,0.0,1.0
2092.44,0.0,2092.44,0.0,1.0
1352.1,0.0,0.0,0.0,0.0
1027.92,0.0,1027.92,0.0,1.0
69.44,0.0,69.44,0.0,0.25
0.0,502.58572,0.0,0.583333,0.0
770.9,1191.521187,770.9,0.083333,0.916667
2177.32,1935.422714,257.95,0.416667,0.416667
150.0,1562.979881,0.0,0.416667,0.0
1189.36,1572.492719,370.04,0.333333,0.333333
1059.82,2083.277724,160.0,0.5,0.25
266.56,365.489055,176.66,0.166667,0.25
4709.14,0.0,4313.22,0.0,1.0
202.15,0.0,202.15,0.0,0.416667
581.43,2158.502052,581.43,0.083333,0.5
131.26,0.0,131.26,0.0,0.333333
3165.54,0.0,1573.89,0.0,1.0
10.79,0.0,10.79,0.0,0.166667
0.0,77.349474,0.0,0.083333,0.0
664.51,0.0,664.51,0.0,0.833333
120.0,0.0,0.0,0.0,0.0
2598.91,695.211518,1165.81,0.166667,0.833333
604.26,0.0,604.26,0.0,0.583333
1662.41,0.0,0.0,0.0,0.0
373.39,0.0,373.39,0.0,0.636364
0.0,54.066975,0.0,0.166667,0.0
350.0,0.0,0.0,0.0,0.0
0.0,272.866274,0.0,0.083333,0.0
0.0,746.311927,0.0,0.285714,0.0
0.0,2266.490818,0.0,0.25,0.0
0.0,4397.346355,0.0,0.416667,0.0
0.0,1391.262316,0.0,0.083333,0.0
0.0,5882.516718,0.0,0.727273,0.0
140.4,0.0,140.4,0.0,1.0
136.08,0.0,0.0,0.0,0.0
146.46,0.0,146.46,0.0,0.416667
178.0,0.0,0.0,0.0,0.0
259.28,0.0,92.28,0.0,1.0
23.75,64.006247,0.0,0.083333,0.0
0.0,4117.515089,0.0,0.666667,0.0
1066.56,0.0,1066.56,0.0,1.0
342.65,614.082528,342.65,0.25,0.5
157.67,214.94366,157.67,0.416667,0.916667
50.0,627.630949,0.0,0.166667,0.0
504.87,271.354588,0.0,0.083333,0.0
420.6,0.0,420.6,0.0,1.0
1228.07,2784.294727,1228.07,0.416667,1.0
148.0,0.0,0.0,0.0,0.0
360.0,0.0,360.0,0.0,0.666667
278.55,0.0,278.55,0.0,0.666667
500.0,0.0,0.0,0.0,0.0
1591.11,0.0,0.0,0.0,0.0
312.5,170.577213,0.0,0.166667,0.0
1534.12,0.0,1507.62,0.0,1.0
371.76,0.0,371.76,0.0,0.5
535.83,0.0,535.83,0.0,1.0
86.0,0.0,86.0,0.0,0.166667
2701.58,0.0,75.0,0.0,0.083333
1584.49,0.0,1122.72,0.0,1.0
637.19,0.0,468.65,0.0,1.0
0.0,152.353179,0.0,0.083333,0.0
764.64,0.0,764.64,0.0,1.0
267.0,0.0,267.0,0.0,1.0
0.0,4733.441645,0.0,0.166667,0.0
278.44,0.0,278.44,0.0,1.0
1432.66,0.0,787.99,0.0,1.0
0.0,2247.107682,0.0,0.583333,0.0
240.0,0.0,240.0,0.0,1.0
3228.26,0.0,461.34,0.0,1.0
1711.36,0.0,1309.66,0.0,1.0
0.0,4754.93083,0.0,0.5,0.0
4562.69,0.0,0.0,0.0,0.0
2971.83,0.0,0.0,0.0,0.0
179.23,2682.810269,179.23,0.25,0.416667
374.37,0.0,374.37,0.0,1.0
0.0,132.266653,0.0,0.285714,0.0
262.24,0.0,262.24,0.0,1.0
51.73,0.0,51.73,0.0,0.416667
0.0,293.097125,0.0,0.083333,0.0
431.52,0.0,431.52,0.0,1.0
5221.42,0.0,3018.64,0.0,1.0
402.13,0.0,402.13,0.0,1.0
237.5,728.526785,237.5,0.285714,0.285714
398.53,0.0,352.88,0.0,0.916667
464.64,0.0,464.64,0.0,1.0
248.76,0.0,248.76,0.0,0.833333
197.42,0.0,197.42,0.0,0.916667
0.0,56.443763,0.0,0.083333,0.0
10.89,0.0,10.89,0.0,0.083333
174.84,276.675751,174.84,0.083333,0.5
1292.76,0.0,639.0,0.0,0.666667
162.56,186.248313,162.56,0.083333,0.5
4606.71,0.0,1389.28,0.0,0.7
0.0,3221.755751,0.0,0.5,0.0
109.32,0.0,40.0,0.0,0.25
515.88,0.0,436.88,0.0,0.75
109.62,0.0,109.62,0.0,0.5
702.32,0.0,0.0,0.0,0.0
1041.5,0.0,916.5,0.0,0.75
3530.93,0.0,1114.62,0.0,0.666667
205.54,0.0,0.0,0.0,0.0
1865.56,157.80548,1584.96,0.083333,1.0
136.8,0.0,136.8,0.0,1.0
150.56,0.0,150.56,0.0,0.5
420.0,0.0,420.0,0.0,1.0
0.0,408.108731,0.0,0.272727,0.0
964.2,0.0,669.5,0.0,0.666667
421.6,0.0,108.75,0.0,0.166667
240.47,0.0,0.0,0.0,0.0
187.5,0.0,187.5,0.0,0.6
2078.56,0.0,385.06,0.0,0.666667
1603.8,0.0,1603.8,0.0,1.0
412.32,0.0,412.32,0.0,1.0
712.0,0.0,0.0,0.0,0.0
55.0,54.149701,0.0,0.083333,0.0
175.56,0.0,175.56,0.0,0.166667
72.4,0.0,72.4,0.0,0.416667
1680.91,0.0,1566.91,0.0,1.0
164.7,0.0,164.7,0.0,0.333333
710.16,0.0,710.16,0.0,1.0
100.0,896.57899,100.0,0.111111,0.111111
78.33,0.0,78.33,0.0,0.083333
518.23,0.0,402.0,0.0,0.333333
327.8,0.0,327.8,0.0,0.416667
247.66,0.0,115.66,0.0,1.0
0.0,357.184643,0.0,0.416667,0.0
0.0,2660.139985,0.0,0.333333,0.0
0.0,1769.875637,0.0,0.25,0.0
376.0,0.0,59.5,0.0,0.083333
0.0,3172.729359,0.0,0.166667,0.0
247.44,0.0,247.44,0.0,1.0
3504.74,1306.849608,238.45,0.181818,0.272727
111.54,3344.962624,0.0,0.333333,0.0
152.84,1008.117498,0.0,0.333333,0.0
1553.04,0.0,1553.04,0.0,0.916667
0.0,634.617283,0.0,0.416667,0.0
0.0,943.60879,0.0,0.083333,0.0
790.0,0.0,790.0,0.0,0.916667
1403.34,0.0,1403.34,0.0,0.5
180.0,0.0,180.0,0.0,0.5
333.42,0.0,333.42,0.0,0.583333
1240.58,0.0,1240.58,0.0,0.666667
124.25,0.0,124.25,0.0,0.583333
316.6,0.0,119.6,0.0,0.166667
1554.52,231.721336,325.5,0.125,0.625
120.0,0.0,120.0,0.0,1.0
209.28,0.0,209.28,0.0,1.0
152.72,0.0,152.72,0.0,0.666667
45.65,0.0,0.0,0.0,0.0
1188.24,0.0,1188.24,0.0,1.0
521.23,0.0,521.23,0.0,1.0
0.0,2902.295257,0.0,0.166667,0.0
156.0,0.0,156.0,0.0,0.545455
549.96,0.0,549.96,0.0,1.0
0.0,1981.157622,0.0,0.5,0.0
583.38,0.0,583.38,0.0,0.833333
884.98,4547.294728,884.98,0.5,0.833333
331.94,0.0,331.94,0.0,0.75
631.2,0.0,631.2,0.0,1.0
316.3,0.0,0.0,0.0,0.0
167.6,2916.277862,65.0,0.111111,0.222222
113.44,0.0,113.44,0.0,0.666667
266.68,0.0,266.68,0.0,0.333333
458.47,0.0,0.0,0.0,0.0
0.0,2410.842591,0.0,0.222222,0.0
530.04,0.0,530.04,0.0,0.583333
0.0,239.875612,0.0,0.333333,0.0
875.14,550.606961,558.14,0.25,0.75
329.36,2248.274005,329.36,0.5,0.166667
66.78,0.0,66.78,0.0,0.083333
303.91,0.0,303.91,0.0,0.333333
0.0,1117.162764,0.0,0.083333,0.0
288.8,0.0,288.8,0.0,0.833333
372.0,0.0,372.0,0.0,1.0
2017.11,0.0,960.45,0.0,0.75
1674.96,0.0,1674.96,0.0,1.0
88.51,1515.283623,0.0,0.416667,0.0
578.78,0.0,578.78,0.0,0.666667
411.25,0.0,0.0,0.0,0.0
662.0,0.0,427.0,0.0,0.416667
1310.2,0.0,0.0,0.0,0.0
151.13,1005.55853,0.0,0.166667,0.0
72.0,0.0,0.0,0.0,0.0
51.7,0.0,51.7,0.0,0.25
788.58,0.0,788.58,0.0,0.666667
1738.48,0.0,1107.48,0.0,1.0
99.96,0.0,99.96,0.0,1.0
703.05,0.0,0.0,0.0,0.0
180.0,348.436666,0.0,0.428571,0.0
58.7,0.0,58.7,0.0,0.166667
2125.84,144.207417,100.58,0.333333,0.111111
136.92,0.0,136.92,0.0,1.0
140.4,0.0,140.4,0.0,1.0
643.01,0.0,643.01,0.0,1.0
1428.97,0.0,0.0,0.0,0.0
2502.34,0.0,1833.34,0.0,0.833333
195.0,126.612663,195.0,0.166667,1.0
542.33,1790.86019,262.29,0.428571,0.428571
57.66,63.085612,0.0,0.25,0.0
1156.0,0.0,0.0,0.0,0.0
37.65,0.0,37.65,0.0,0.25
0.0,112.476618,0.0,0.083333,0.0
626.5,0.0,626.5,0.0,0.5
0.0,192.997392,0.0,0.083333,0.0
624.72,0.0,624.72,0.0,0.833333
0.0,58.565665,0.0,0.083333,0.0
356.8,1213.388649,0.0,0.416667,0.0
15.0,0.0,0.0,0.0,0.0
1364.86,0.0,1364.86,0.0,0.833333
396.0,0.0,396.0,0.0,1.0
0.0,343.694226,0.0,0.333333,0.0
332.8,0.0,332.8,0.0,0.666667
109.44,0.0,109.44,0.0,0.666667
221.52,0.0,221.52,0.0,1.0
234.98,0.0,234.98,0.0,0.833333
0.0,5724.953197,0.0,0.333333,0.0
530.32,0.0,492.32,0.0,0.75
0.0,36.943081,0.0,0.083333,0.0
0.0,1428.576393,0.0,0.083333,0.0
271.56,0.0,271.56,0.0,1.0
190.0,18.638559,0.0,0.083333,0.0
1368.7,1594.327632,68.7,0.083333,0.083333
0.0,91.920629,0.0,0.083333,0.0
389.21,190.643054,339.21,0.166667,0.916667
285.07,6084.858872,0.0,1.090909,0.0
350.0,0.0,350.0,0.0,0.666667
240.74,0.0,240.74,0.0,0.666667
114.0,0.0,114.0,0.0,0.666667
479.5,0.0,479.5,0.0,0.833333
103.68,455.053644,0.0,0.083333,0.0
1046.04,0.0,0.0,0.0,0.0
521.64,0.0,521.64,0.0,1.0
1151.64,0.0,786.64,0.0,0.5
0.0,570.718948,0.0,0.583333,0.0
1630.07,0.0,1630.07,0.0,1.0
238.92,0.0,238.92,0.0,1.0
88.96,0.0,88.96,0.0,0.166667
88.56,0.0,88.56,0.0,0.916667
0.0,1098.291504,0.0,0.142857,0.0
599.55,0.0,0.0,0.0,0.0
427.67,0.0,427.67,0.0,0.666667
0.0,697.854267,0.0,0.666667,0.0
2635.25,0.0,0.0,0.0,0.0
1942.39,1488.710959,333.44,0.166667,0.666667
0.0,2584.241719,0.0,0.416667,0.0
0.0,1497.565331,0.0,0.166667,0.0
422.55,150.157754,0.0,0.083333,0.0
222.0,0.0,222.0,0.0,1.0
576.0,48.874389,576.0,0.083333,1.0
1799.45,76.417858,1301.7,0.25,0.666667
277.47,0.0,277.47,0.0,0.555556
0.0,2832.570661,0.0,0.083333,0.0
123.1,0.0,123.1,0.0,0.75
840.61,0.0,210.0,0.0,0.25
0.0,49.91246,0.0,0.083333,0.0
66.66,2531.717743,66.66,0.25,0.083333
168.9,0.0,168.9,0.0,0.333333
0.0,1064.960986,0.0,0.25,0.0
1470.0,3149.955535,448.27,0.636364,0.636364
596.64,0.0,596.64,0.0,1.0
242.24,0.0,242.24,0.0,0.25
152.28,0.0,152.28,0.0,1.0
